CNPJ;Razao_Social;REG_ANS;Trimestre;Ano;ValorDespesas
10364053000145.0;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;417831;1;2025;26037,6427710,0927710,09811598,87809017,63809017,63809017,6382173,59280420,51449597,152581,242581,242581,242581,242581,242581,24
10364053000145.0;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;417831;2;2025;24772,5229128,4949901,3749901,371786930,51762157,981762157,981762157,98205223,92574061,93990434,724772,5224772,5224772,5224772,5224772,52
10364053000145.0;ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;417831;3;2025;29960,0358069,2958069,292861907,622828967,182828967,182828967,18388513,71893992,531558852,4432940,4432940,4432940,4432940,4432940,4432940,44
2919940000104.0;NOVODENTE S/A;417840;3;2025;000000000000000000000177380,72301373,47301373,470000000000000000000000001858605,971671197,841671197,84000000000000000000000001671197,84570,030302432,12000291841,050001076354,640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187408,13187408,1300000187408,13187408,13187408,13187408,130
10935483000170.0;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;417947;1;2025;2825178,3201108266,731716911,5911027598,015484766,574095699,731389066,841697968,531697968,5333227214,1131989997,0811697524,1511697524,153922206,463072075,155755959,4318169276,6618169276,666988347,7811598705,061633625,341633625,341551260,992986,551070,591070,59200200670,59488500,34488500,341084463,481237217,031237217,031237217,031237217,031237217,031052090,97185126,06551849,05551849,05286825,32320832,59265023,73265023,73
10935483000170.0;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;417947;2;2025;12860889,6634427805,8834427805,8812509662,4823131860,853202516,593202516,593020320,91200315,812093,592093,594003801313,591056139,031056139,031927203,671797764,751797764,751797764,751797764,751797764,751545583,25252181,5697514,39697514,39305161,37349588,96392353,02392353,022885213,841158274,811726939,0311103626,196045314,294589192,011456122,281802516,571802516,5765715242,1563917477,425228922,3125228922,318338011,286508261,51
10935483000170.0;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO;417947;3;2025;98194437,4196464981,3839279887,0839279887,0812856951,3610094638,5520399755,9150848990,6550848990,6518857013,8634707596,784706167,34706167,34423863,2310970,452650,592650,594006871563,591627285,761627285,762885473,071729456,031729456,031729456,031729456,031729456,031580250,44149205,59252432,16252432,16716823,26716823,26394887,45446914,56321935,81321935,812998020,661161636,631836384,0311218777,455977005,574623859,21353146,371834101,891834101,89
7945024000162.0;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;417955;1;2025;93099,521799023,786954578,26954578,220039,5220039,5214884275,2214901079,617165510,567165510,567288857,781128213,981128213,981129002,95204466,56204466,56204466,564645935,074645935,074645935,071756953,441756953,443076052,03-16804,39-16804,39-16804,39-16804,39-16804,39-16804,3900000
7945024000162.0;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;417955;2;2025;93099,522090659,727288575,867288575,860000020310,3620310,3633075323,2232758129,9515656246,8115656246,8115974832,842493992,682493992,682496159,5433891,07433891,07433891,079766403,529766403,529766403,524407595,874407595,877605229,78317193,27317193,27317193,27317193,27317193,27317193,27
7945024000162.0;ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ;417955;3;2025;54269827,4153621925,1826334158,5426334158,5426937382,673934640,83934640,83936807,621166350,931166350,931166350,9315097863,6615097863,6615097863,667088911,257088911,2512215687,5647902,23647902,23647902,23647902,23647902,23647902,230000093377,362052258,097619284,827619284,8220317,3620317,36
13001218000102.0;ASSOCIAÇÃO SANTA SAÚDE;418021;1;2025;137993,543894671,4401390415,842504255,630564460,536088029,465339635,64748393,82311364,992142254,132142254,13563965,65563965,6578079233,1379122992,674172728,9974150136,474233471,7217871998,7443631,1428968665,4575,2532646974,2722592,528080,3915004,774950263,614950046,61208431,251148778,82049,611767233,091962420,12217217-1043759,47-1043759,47-1043759,47-1043759,47-1043759,47-857856,85-185902,62
13001218000102.0;ASSOCIAÇÃO SANTA SAÚDE;418021;2;2025;3949999,1201434273,112515726,0134274259,166037565,515416686,12620879,39316453,65788,22788,221947466,581947466,58563965,65563965,65137993,54162730437,77163823872,97155536969,49155490569,58291820,5337090318,3178516,5560736180,18295,2572262275,3446399,9917685,533531059,988286903,488286686,48359701,031795133,175783,883047643,823419376,34217217-1093435,2-1093435,2-1094223,42-1094223,42-1094223,42-780806,37-313417,05788,22788,22788,22788,22
13001218000102.0;ASSOCIAÇÃO SANTA SAÚDE;418021;3;2025;137993,544403266,74251593,681419012,222732660,845851824,937481476,017082718,52398757,49325603,881715,71715,71592510,671592510,67137993,54137993,54237115667,66236764264,88218144386,07218068715,3312219530,2254237833,05122760,4589624861,29295,25110609547,4875670,7428229,373551013,5113945173,2913944956,29531400,172741012,879748,635073087,386097359,692172174674705,524672083,65152982,8651391,433861,661743174,132144771,232621,87302831,87351402,78351402,78349687,08349687,08349687,08885226,03-535538,951715,71715,71715,71715,7
13138885000131.0;A.P.S. ADMINISTRADORA DE BENEFÍCOS LTDA.;418030;1;2025;0
13223975000120.0;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;418072;1;2025;569046,18137567,91161326,65161326,65161326,65161326,65161326,65161326,65142333,63386935,46386935,462848122,4537026,11375699,46375699,46375699,46812,97
13223975000120.0;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;418072;2;2025;42787,27130277,56130277,56130277,561529,09827961,48243633,21-87490,29-87490,29-87490,29-87490,29-87490,29-87490,2933105,73138118,52138118,522350087,44
13223975000120.0;CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A;418072;3;2025;0270195,06270195,061542903,73-81099,7-125685,95-125205,95-125205,95124,851923,551986002,97276527,4-480-48044586,2544586,2544586,2544586,2544586,2544586,25
13026081000140.0;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;418129;1;2025;00213684,9735419,937306664753,931425485,531396634,04949469,12949469,12949469,12447164,92447164,92447164,9228851,4928851,4928851,4928851,4928851,4928851,49
13026081000140.0;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;418129;2;2025;3325647,233282096,582329859,572329859,572426625,08944267,11944267,11944267,117969,97969,97969,943550,6543550,6543550,6543550,6543550,6543550,653187,963187,9693609,3750119,09743485,286633,81
13026081000140.0;FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO;418129;3;2025;4992,14992,1226644,33798404,06798112,94291,126008312,6259164774343200,584343200,584439966,091560314,421560314,421560314,4212962129621296291835,6291835,6291835,6291835,6291835,6291835,62
11076382000153.0;UNIX SAÚDE S.A;418137;1;2025;28773251568484,85911152,47397687,683425437,8343155,6959264283891,691749917,81749917,812001,7212001,726156864,696068644,173433428,013433428,013074773,6227571,73409220,93727243,62727243,62637568,495744,5983930,541541478,681541478,681375308,3912377,29181837,2366493,86366493,86955852,8988220,5288220,5288220,5288220,5288220,52-11729,699950,12
11076382000153.0;UNIX SAÚDE S.A;418137;2;2025;2555804,511253633,661037719,5264451,353517390,53331146,0256513,64274632,382023318,252023318,2511063,1911063,1912554328,7512479056,437545303,697545303,696764730,9658243,37934463,611300638,611300638,611135829,079890,83154918,712967963,092967963,092670327,9823134,94366100,59665151,04665151,041817029,3575272,3275272,3275272,3275272,3275272,32-14479,9689752,28
11076382000153.0;UNIX SAÚDE S.A;418137;3;2025;1842205,21609452,813420,44219331,964705090,024705090,024233448,2934752,97578671,44900170,23900170,232367010,28210338,95210338,95210338,95210338,95210338,95355,92209983,032612989,721278140,481037337,4297511,843957785,35460931,0871349,52389581,561837688,781837688,7816344,7616344,7619386751,319176412,3511728946,911728946,910550118,286457,661448971,221842205,2
;;418161;1;2025;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9433795000104.0;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;418170;1;2025;2485,562485,562485,567300,56002504437,121295232,9501209204,173470632,9433739487,0231972465,051767021,97237838,0859924,3503079298,473079298,4791948117,8590825153,9475197341,1575075762,853107,5256395709,7321406273,32337669,22121578,336662,2187805,45116,2214579084,2314579084,239656367,625139296,2573032,03-25-2513120,9713120,979678,543542,431035632,591035632,591357677,53323237,221122963,911122963,911122963,911122963,911122963,91851515,65271448,2687043,83
9433795000104.0;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;418170;2;2025;2238583,791158048,5801080535,211850859,235814431,4434023643,61790787,8454724,1744732,56398,25178400198,27175202289,94144033495,441437807044766,64104760313,3642414172,11459490,41252791,4476241,231830641035,4129243390,2729243390,2718989913,4510421426,89138239,44-49,33-49,3329380,8429380,8424187,015293,831896072,721896072,722862986,45624387,893197908,333197908,333197908,333197908,333197908,332902694,2295214,139642,599642,599642,5917704,59003079298,473079298,4787043,83
9433795000104.0;QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.;418170;3;2025;268808689,39266777324,86222196452,92221798391,296077,12160376505,8967210333537784,28398061,63124928,54284352,611108,0741875766,1341875766,1327166608,5215277602,16149969,44-49,33-49,3345021,245021,238627,376493,832660133,942660133,943973462,66369948,492031364,532031364,532031364,532031364,532031364,53309401,551721962,9893548,242733,142733,142733,1411067,73002634251,161512882,4501121368,713088939,1134647887,6431430350,953217536,6956348,1560397,5303079298,473079298,47
11336728000105.0;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;418218;1;2025;114758,73114758,73114758,73114758,73443044311933,32470958,09467239,233718,86817683,67782541,49782098,49782098,491184793,984458444344344335142,1835142,1838230,2338230,2338230,2338230,23-3088,05-3088,05-3088,05-3088,05
11336728000105.0;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;418218;2;2025;1099,431099,4341569800,77568029,631771,141992772,691858787,831857245,41857245,42815304,65128315,531542,43206979,66206979,66206979,66206979,661542,431542,43133984,86133984,86139020,63139020,63139020,63139020,63-5035,77-5035,77-5035,77-5035,77
11336728000105.0;ASSOCIAÇÃO SAÚDE RURAL ALEGRETE;418218;3;2025;127252,32127252,32127252,32127252,325706,755706,751925,63632392,08629194,693197,393661818,593465242,423457993,243457993,244824665,5212916,057249,187249,187249,18196576,17196576,17200185,69200185,69200185,69200185,69-3609,52-3609,52-3609,52-3609,52
13816250000146.0;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;418226;1;2025;14242,8714242,8714242,8714242,872013,8102013,81313270,671248965,181240188,388776,82677120,082459541,811834251,671834251,67907375,551102974,9104091,85104091,8540591,6166000,24511510,08511510,08168514,92351485,0879907990433037401698,211698,211698,21217578,27217578,27217578,27217578,27217578,27217555,1423,13
13816250000146.0;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;418226;2;2025;5432162,784970457,054181638,144181638,141812278,012652231,93234828,59234828,59110224,83126618,76502527,99502527,99168514,92351485,0820682,3720682,3711201,259561,1230779,9630779,9630779,96461705,73461705,73461705,73461705,73461705,73447276,0614429,6716919,3913596,9813596,9813596,9813596,9829938,16029938,16521462,921493092,641469909,323183,34
13816250000146.0;OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA;418226;3;2025;9250,229250,229250,229250,2220738,63020738,631401339,051733085,41710719,5422365,869020463,398318764,97112235,287112235,2829861864634701,18615221,62615221,62322815,49316568,63502527,99502527,99168514,92351485,0839458,6739458,6715101,2524437,4249321,3449321,3449321,34701698,49701698,49701698,49701698,49701698,49688086,313612,1917415,39
12838821000180.0;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;418285;1;2025;0000112847,62960,7109886,919052373,47000027526047,2002728489,19007730658,890083200,77
12838821000180.0;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;418285;2;2025;006346386,930015982783,81005538100152792,45000057582214,790000110093,560110093,5623244421,17
12838821000180.0;FUNDAÇÃO FIAT SAÚDE E BEM ESTAR;418285;3;2025;000090617076,63009737922,790024628016,390070392,7700220587,26105497,82105497,8222436343,6
11828089000103.0;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;418374;1;2025;1571663,011571663,01217469,911518535,041354193,11354193,1545808,61163104,78382703,8312079850,5111313801,4110872215,16441586,2595739,7924171,2971568,56027994,66309740,91632947,524766876,7923918104,2320496789,3918052759,730223756,55751,3917652568,932444029,69667074,6214,321929713,84276053276053282445,3848073,2856825,98856825,98582477,52414187,111865225,81865225,81706536,8249551,29333274,25239677,63234874,16205952,59265979,054803,474516,833950183532,43183532,4367281,450358959,6848772,56848772,56848772,56848772,56848772,56848412,09360,474767,81
11828089000103.0;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;418374;2;2025;607075,39190955,73416119,669243831,7911320717,9910926142,98394575,01156028,7823318,67132710,113440898,14161700,45411180,54152792,070511140,45855689,14855689,14855689,14855689,14855689,14902339,91-46650,7736287,961527737,211527737,21142900,51525598,91384836,711384836,7142927394,2442071705,135457098,8631387171,257575755,13835,629317096,744069927,661264758,4414,323165818,79609562,29609562,29608105,3955922,481430612,341430612,341362692,54667837,723727489,433727489,433474078,4255682,25490419,48525662,71520478,2439779,12612028,635184,514516,834662,76321279,47321279,47
11828089000103.0;LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;418374;3;2025;69703213,5668761111,3558641047,5253079157,8387085637,9312709,3639754893,695561889,691797846,5914,324299643,66778631,25778631,25769570,2263565,492573210,572573210,572565855,251072612,455550875,125550875,125227752,1655683,75667824,09734076,84718690,8692632,95830537,4515386,0425866,7511794,13483270,05483270,05284909,360656551,5942102,21942102,21942102,21942102,21942102,21958024,87-15922,66760,73335919,56335919,56136932,191549689,26198987,371400105,75669279,36172672,54496606,8210192121,3211407131,0610981827,94425303,12159716,5223318,67136397,853505064,15148745,29324272,97
14408631000159.0;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;418501;1;2025;67442,7967442,7967406,79809823,963636412220,6611577,13400643,53188104,421509911,771438732,8871178,892688043,912630081,212556918,412556918,41225449,11848303,5224229,161027,881972003,64-22,47-22,470026,3726,3728151,8528151,856655638,74021845,2345007,0545007,050306,2444795,3157962,757962,757962,757962,757962,732019,5425943,16
14408631000159.0;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;418501;2;2025;5963051,245794189,435627433,355627433,35458964,811846004,9759077,91665,124628176,195876,345876,34116,566964,5233,952,7452,74107689,07107689,07111567031,25527,5841709,4853137,9353137,9316970,381012,9108916,82168861,81168861,81168861,81168861,81168861,8175467,6693394,1574613,1474613,1474613,14803309,0200427047,532724,74424322,79388241,471594686,461482181112505,46
14408631000159.0;FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA;418501;3;2025;79,1179,11115945,92115945,92132370214,66877,5846222,049131,889131,8816970,382506,62189245,17265645,69265645,69265645,69265645,69265645,69134377,41131268,28422688,855609,39417079,46362480,651628729,61541090,7587638,859672460,169406814,479268815,889268815,88775367,863160934,1198585,7516489,517246010,6812841,6812841,68116,5613929233,982937,6382937,6382937,63842361,7200
97553801000116.0;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;418552;1;2025;32296,83
97553801000116.0;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;418552;2;2025;124534,83
97553801000116.0;PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA;418552;3;2025;321737,76
15131148000132.0;AMHA SAUDE S/A;418587;1;2025;226651,09226651,09226651,09226651,0912760,98012760,984819,251733271,451714466,718804,7516756849,4416843323,616831098,6316831098,631310115,7211905620,892131852,732008061,17410774,9117630176301270032005001230-5405,03-5405,03-86474,16-86474,16-86474,16-86474,16-86474,16-80103,57-6370,5923913,223913,2
15131148000132.0;AMHA SAUDE S/A;418587;2;2025;32541248,1632809697,5532775663,1232775663,122604825,5523764453,423684624,053819026,32410976,6138096,4438096,44250007956,4422502890-4062,01-4062,012708,99-268449,39-268449,39-268449,39-268449,39-268449,39-269460,091010,7141041410435110,341551296,221525110,1826186,04231805,53231805,53231805,53231805,5363349,8563349,85
15131148000132.0;AMHA SAUDE S/A;418587;3;2025;13242,16013242,169233,321532237,921507741,8224496,150010920,9450298428,6350247494,6350247494,633703943,2437351995,365056994,965950087,62413660,61232911,5232911,5232911,5232911,555857,8555857,853730012607,8530002950-4923,85-4923,853542,32-287507,69-287507,69-287507,69-287507,69-287507,69-286828,45-679,24217238,72217238,72
12049486000131.0;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;418617;1;2025;14762,4414762,440906216,624102508,344028750,5973757,7510840721,1710520931,211927588,481927588,481951283,3496971,9296971,9297279,887326355,247326355,247335781,981155253,131155253,131951562,1414762,4414762,4414762,44319789,96319789,96319789,96319789,96319789,96318596,681193,28
12049486000131.0;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;418617;2;2025;20791404,0120279306,913734225,673734225,673771113,37187209,96187209,96244626,6513757484,9513757484,9513781335,122572571,042572571,044296405,127815,2927815,2927815,29512097,1512097,1512097,1512097,1512097,1510921,771175,3313052,8513052,85976145,034294815,484221075,6873739,8
12049486000131.0;ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ;418617;3;2025;4273856,575235,3531718909,8731152536,45808920,685808920,685862470,32296984,32296984,32354401,0120975420,6120975420,6121002398,794034873,564034873,566809077,6536337,2336337,2336337,23566373,47566373,47566373,47566373,47566373,47563702,592670,888521,948521,941056842,634349091,85
30460075000116.0;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;418650;1;2025;12737291,417563118,7417557542,025576,7236316706,4835726282,2725350693,6625350693,6629601927,421427956,981427956,981427956,988947631,638947631,638947631,63590424,21590424,21590424,21590424,21590424,21590424,21
30460075000116.0;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;418650;2;2025;18321464,0318155974,2818150397,565576,7274095959,5572912679,850658707,650658707,659371362,63204655,073204655,073204655,0719049317,1319049317,1319049317,131183279,751183279,751183279,751183279,751183279,751183279,75
30460075000116.0;MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO;418650;3;2025;18185100,8818709148,6618707903,031245,63120503553,87118767099,7483242075,9783242075,9796619061,566067275,656067275,656067275,6529457748,1229457748,1229457748,121736454,131736454,131736454,131736454,131736454,131736454,13
15648898000186.0;LEXUS ADMINISTRADORA DE BENEFICIOS LTDA;418706;3;2025;-4083
15022430000181.0;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;418731;1;2025;61288,5261288,5261288,5261288,520024210,1424210,1401294108,411227997,6366110,7865456,8865456,88137466,2417244812,5617094114,9317072286,8417072286,841573991,77181122,432019263,589398652,484529162,0110031,9710031,9710031,9711796,1211796,1222216,17150697,63150697,63150697,63150697,63150697,63150697,63
15022430000181.0;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;418731;2;2025;364326,56364326,56364326,56364326,56364326,56337974,6826351,8864725,0664725,0664725,0664907,730037570,337570,301523847,491415274,68108572,81101578,95101578,95156828,0937137007,8836772681,3236642950,3936642950,393752063,39369458,874340468,920632446,758888625,5365916,4265916,4265916,4263814,5163814,5174234,56
15022430000181.0;ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO;418731;3;2025;1645319,15170588,02138977,48138977,4882735,8758072682,9557416296,7157163505,3757163505,376498175,98650915,236908115,6731663468,3513580698,82107984,29107984,29107984,29144807,05144807,05155227,1656386,24656386,24656386,24656386,24656386,24568019,1588367,0980166,3280166,3280166,3280166,320048829,9348829,9301815907,17
6814351000112.0;CEDPLAN SAÚDE LTDA EPP;418749;1;2025;28803,628803,628803,676450,15167363,421197431,71820205,552545,15324681,06813183,99344374,6145758,3198616,341244,9541244,951428839,031421130,061356732,561356732,56844706,23280061,78870733,2364397,564397,564397,57708,977708,977708,977708,977708,977708,97
6814351000112.0;CEDPLAN SAÚDE LTDA EPP;418749;2;2025;1236420,09830281,8652875,83353262,4522267,11423557,84197848,54225709,330204,930204,925038,3225038,3225038,3273598,32167363,423225241,593138349,383046003,553046003,551848244,99601933,531960213,3292345,8392345,8392345,8386892,2186892,2186892,2186892,2186892,2186892,21
6814351000112.0;CEDPLAN SAÚDE LTDA EPP;418749;3;2025;21171,6621171,664900428,374734673,454652707,144652707,142706910,39831826,473184818,4281966,3181966,3181966,31165754,92165754,92165754,92165754,92165754,92165754,9227134,6927134,6927134,6980892,32167363,421235073,81823756,844290,86367026,15522696,67502420,55265502,41236918,14
16665579000141.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;418803;1;2025;1223746,81223746,81223746,81616172,6501911401,387650315902,211587849,177924126,547549786,636563380,33986406,3682784,75682784,750020938135,7721057309,3313243473,9213243473,92167554,1609076309,660002552490,41062078,6103706380,40285832,3900000000000000000000000000000001201200000000012000000000000007092088,287092088,2837392,83970021,3801992611,411938,561065766,1837331,6200000566216,36566216,3600537833,1900025000028172000000000155410,77155410,770234556,7500000000000000000000000000000000-119173,56-119173,56-119173,56-119173,56-119173,562589,32-121762,883016898,553016898,55
16665579000141.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;418803;2;2025;1074713,871074713,870003072701,4813045,152393205,11111246,71000001238990,891238990,89001178118,04000973,2800059938,4000000000740459,13740459,132143,87714715,50240393,7321001255180000000000000000000000000000338466,06338466,06338466,06338466,06338466,06209703,99128762,071347998,941347998,941347998,941891733,1301957580,420377357,521580222,98777568,058007426,2567704951236931,2544800814,6144462348,5528258464,5928258464,59375856,09019768019,20005589971,49081702,3508051743,630685596,80000000000000000000000000000000246,2246,2900100,3300000120000000000000014224187,7414224187,74176424,285517805971477,75971477,7
16665579000141.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA;418803;3;2025;1192413,951192413,951192413,95173243602090004,963513,1370373,731716118,1310236152,048154809,847065057,271089752,5700000000001226,991226,999001164,0600010001200900000000000021877275,6721877275,67204492,4313614143,5504135609,1113602,833937660,1139969,74000001916966,491916966,491784,9501837057,070003425,2800074738,02000000000958338,91958338,913500,62969277,640281823,232100158983,640000000000000000000000000000485849,65485849,65485849,65485849,65485849,65504266,26-18416,618601800,48601800,41039880,621039880,620068505495,5868019645,9343265837,8743265837,87562060,3030525079,920008660538,250108787,96012633183,820921819,39000000000000000000000
27085968000114.0;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;418820;1;2025;9014,01908,85908,855554910,36045869,676045358,6751111404058,9511199471,727562106,757562106,758446527,871711361,571711361,571744807,67983905,71983905,71983992,71941188,84941188,842378115,74908,85908,85908,85204587,23204587,23204587,23204587,23204587,23204269,14318,092112,8
27085968000114.0;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;418820;2;2025;005472128,056016297,546015786,545119194,9422459290,1522284275,0513816365,0213816365,0215450763,44140448,234140448,234230219,912298096,952298096,952298183,95202845620284565114982,25908,85908,85908,85175015,1175015,1175015,1175015,1175015,1174697,01318,09587993,55575880,75
27085968000114.0;CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO;418820;3;2025;9382,38990,77990,776355755,576231693,976230345,241348,7338246527,2837856115,7521239519,7721239519,7724287398,568957505,668957505,669132939,374214932,974214932,974215019,973442257,733442257,738324747,781899,621899,621899,62390411,53390411,53390411,53390411,53390411,53389255,711155,82589669,8575880,75
11867361000156.0;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;418919;1;2025;1920305,961920305,961920305,962470220,21486983,8660605,49426378,375443435,395451446,595121882,14329564,4520494,918165,6412329,27101616,8911089044,4110875226,8610185789,2910185789,29680649,453789316,38565759,261077,419198952,26285113,83475,67557101,36557101,36122230,53121165,3338078,97280906,372811,0934411,9334411,9324036,935744463197924,2897924,2810771,9511722,6522399,1453030,54213817,55213817,55213817,55213817,55213817,5519268021137,55
11867361000156.0;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;418919;2;2025;2140996,012140996,012140996,012708350,9444313,18444313,18444313,18444313,18444313,18395163,3349149,8523324463,1122880149,9321514969,9521514969,951562480,127532328,421172541,944265,2120271429,49811665,23741,11140850,081140850,08142825,52305186,1957624,6194,25645285,688486,8375238,8575238,8556344,16109167978,69149091,05149091,0518259,7730412,2625330,5275088,5443874,27-33670,87477545,145673796,035681942,225324365,47357576,7520494,918165,6412329,27153867,34
11867361000156.0;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;418919;3;2025;2222148,042222148,042222148,042838323,14519607,3531323,49488283,865453858,925832580,425388859,51443720,9120494,918165,6412329,27744753,2437545480,2736950528,8934557334,2634557334,262458513,512403241,162170471,948374,4831798073,52815719,21741,11999267,591999267,59171156,63510755,7498211194,251228413,6313128,29132953,38132953,3885761,691815829033,69260973,66260973,6633630,6540505,4728313,92158523,62594951,38594951,38594951,38594951,38594951,38459657,37135294,01
17670901000193.0;CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA;418960;1;2025;-7000-7000
17670901000193.0;CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA;418960;2;2025;-7000-7000
17670901000193.0;CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA;418960;3;2025;-7000-7000
17048922000171.0;ODONTO PRIME S/S LTDA;418994;1;2025;84043,36152781,96152781,96152781,96152781,96152781,96
17048922000171.0;ODONTO PRIME S/S LTDA;418994;2;2025;41601,96306660,48306660,48306660,48306660,48306660,48
17048922000171.0;ODONTO PRIME S/S LTDA;418994;3;2025;42370,33478543,31478543,31478543,31478543,31478543,31
3518900000113.0;INSTITUTO CURITIBA DE SAÚDE;419010;1;2025;000000000097151125,7695995914,8495435069,2394352855,070000000000107615138,12000000000001082214,1600000000001089849,32000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000560845,61560845,6100000560845,61000000000000000000000000000000000000000000000000000000000000005675698,565675698,565675698,565751043,19000000000000000001155210,921155210,921155210,921155210,921155210,921065731,1789479,7500000153592,840000000000000000004126055,230000002764963,51361091,7344826421,4841470884,3439549896,721920987,62000000000296789,210000000000004095633,494095633,49000000000000000000000000
